Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
ACC1002X,LECTURE B1,1,18,1,2000,2000,SCHOOL OF BUSINESS,NUS Students [P, G]
ACC1002X,LECTURE B2,4,25,1,3206,6000,SCHOOL OF BUSINESS,NUS Students [P, G]
ACC1006,LECTURE C1,20,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
ACC1006,LECTURE C2,37,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
ACC2002,LECTURE B1,28,20,1,1,1000,SCHOOL OF BUSINESS,NUS Students [P, G]
ACC2002,LECTURE B2,57,9,1,1,2831,SCHOOL OF BUSINESS,NUS Students [P, G]
ACC4611,SECTIONAL TEACHING J1,19,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
AR1102,DESIGN LECTURE 1,24,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR1326,LECTURE 1,32,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR1721,LECTURE 1,45,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR2102,DESIGN LECTURE 1,43,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR2223,LECTURE 1,39,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR2326,LECTURE 1,27,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR2724,LECTURE 1,31,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR3102,DESIGN LECTURE 1,25,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR3323,LECTURE 1,24,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR3324,LECTURE 1,22,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR4102,DESIGN LECTURE 1,20,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR4104,DESIGN LECTURE 1,29,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR4323,LECTURE 1,28,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
AR5011,LECTURE 1,53,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
BN4201,LECTURE 1,1,0,0,0,0,ENGINEERING,NUS Students [P]
BN4202,LECTURE 1,20,1,1,1,1,ENGINEERING,NUS Students [P]
BN4402,LECTURE 1,12,2,1,1,2,ENGINEERING,NUS Students [P]
BSP1004,LECTURE D1,2,4,74,1315,1986,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP1004,LECTURE D2,2,5,51,1401,1956,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP1005,LECTURE F1,4,6,268,600,1500,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP1005,LECTURE F2,19,23,15,259,2000,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP2001,LECTURE A1,30,5,1,1,505,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP2001,LECTURE A2,39,2,1,1,1,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP2005,LECTURE E1,70,3,1,1,419,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP2005,LECTURE E2,72,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P, G]
BSP3001,SECTIONAL TEACHING A1,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
BSP3001,SECTIONAL TEACHING A2,15,1,3045,1,3045,SCHOOL OF BUSINESS,NUS Students [P]
BSP3001,SECTIONAL TEACHING A3,16,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
BSP3001,SECTIONAL TEACHING A4,11,1,475,1,475,SCHOOL OF BUSINESS,NUS Students [P]
BSP3001,SECTIONAL TEACHING A5,14,1,100,1,100,SCHOOL OF BUSINESS,NUS Students [P]
BSP3001,SECTIONAL TEACHING A6,13,2,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
BSP4512,SECTIONAL TEACHING B1,1,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
CE2112,LECTURE 1,63,0,0,0,0,ENGINEERING,NUS Students [P, G]
CE2183,LECTURE 1,90,4,1,1,1,ENGINEERING,NUS Students [P, G]
CE3115,LECTURE 1,84,3,1,1,1,ENGINEERING,NUS Students [P]
CE3132,LECTURE 1,71,3,1,1,10,ENGINEERING,NUS Students [P]
CE3155,LECTURE 1,55,4,1,1,10,ENGINEERING,NUS Students [P]
CE3165,LECTURE 1,50,4,1,1,1,ENGINEERING,NUS Students [P]
CE4103,LECTURE Dsg,53,1,1,1,1,ENGINEERING,NUS Students [P]
CE4104,LECTURE Prj,82,4,1,1,1,ENGINEERING,NUS Students [P]
CE4258,LECTURE 1,24,0,0,0,0,ENGINEERING,NUS Students [P]
CE5106,LECTURE 1,11,1,1,1,1,ENGINEERING,NUS Students [P]
CE5107,LECTURE 1,2,1,1,1,1,ENGINEERING,NUS Students [P]
CE5112,LECTURE 1,10,0,0,0,0,ENGINEERING,NUS Students [P]
CE5204,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
CE5207,LECTURE 1,13,2,1000,1,1235,ENGINEERING,NUS Students [P]
CE5308,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
CE5313,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
CE5513,LECTURE 1,17,1,1,1,1,ENGINEERING,NUS Students [P]
CE5604,LECTURE 1,4,1,5528,1,5528,ENGINEERING,NUS Students [P]
CE5611,LECTURE 1,14,0,0,0,0,ENGINEERING,NUS Students [P]
CE5710,LECTURE 1,13,0,0,0,0,ENGINEERING,NUS Students [P]
CE5711,LECTURE 1,15,0,0,0,0,ENGINEERING,NUS Students [P]
CE5715,LECTURE 1,13,1,1,1,1,ENGINEERING,NUS Students [P]
CE5806,LECTURE 1,15,0,0,0,0,ENGINEERING,NUS Students [P]
CE5881,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
CG3204L,LECTURE 1,13,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,NUS Students [P]
CH1101E,LECTURE 1,43,14,1,1,1059,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2141,LECTURE 1,49,16,1,1,2104,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2162,LECTURE 1,12,2,1,1,5172,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH2225,LECTURE 1,22,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2228,LECTURE 1,3,2,125,1,500,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2243,LECTURE 1,25,1,3,1,3,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2291,LECTURE 1,125,21,1,1,2808,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2292A,LECTURE 1,28,8,1,1,1022,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3226,LECTURE 1,20,2,1,1,50,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3243,LECTURE 1,16,5,1,1,2011,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3247,LECTURE 1,28,2,1,1,250,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH4202,SEMINAR-STYLE MODULE CLASS 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4204,LECTURE 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4226,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4244,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4246,SEMINAR-STYLE MODULE CLASS 1,9,2,1,1,4519,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4261,SEMINAR-STYLE MODULE CLASS 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4281,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CL1101E,LECTURE 1,73,28,1,1,1656,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2101,LECTURE 1,25,8,1,1,370,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2103,LECTURE 1,14,9,1,1,1258,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2241,LECTURE 1,19,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
CL2281,LECTURE 1,9,15,11,655,2369,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2291,LECTURE 1,68,2,1,1,10,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL3203,LECTURE 1,12,4,1,1,1021,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL3281,LECTURE 1,5,4,10,1,489,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CM1101,LECTURE SL1,23,4,1,1,1000,SCIENCE,NUS Students [P]
CM1111,LECTURE SL1,43,2,1,1,200,SCIENCE,NUS Students [P]
CM1121,LECTURE SL1,4,7,1,400,1000,SCIENCE,NUS Students [P]
CM1161,LECTURE SL1,62,10,1,1,5164,SCIENCE,NUS Students [P]
CM1502,LECTURE 1,2,0,0,0,0,SCIENCE,NUS Students [P]
CM2101,LECTURE SL1,42,5,1,1,2500,SCIENCE,NUS Students [P]
CM2102,LECTURE SL1,12,1,1,1,1,SCIENCE,NUS Students [P]
CM2111,LECTURE SL1,52,1,1,1,1,SCIENCE,NUS Students [P]
CM2121,LECTURE SL1,38,2,1,1,1280,SCIENCE,NUS Students [P]
CM2132,LECTURE SL1,38,0,0,0,0,SCIENCE,NUS Students [P]
CM3212,LECTURE SL1,2,7,250,3000,3500,SCIENCE,NUS Students [P]
CM3222,LECTURE SL1,87,8,1,1,500,SCIENCE,NUS Students [P]
CM3225,LECTURE SL1,66,4,20,1,500,SCIENCE,NUS Students [P]
CM3231,LECTURE SL1,55,4,1,1,10,SCIENCE,NUS Students [P]
CM3251,LECTURE SL1,114,0,0,0,0,SCIENCE,NUS Students [P]
CM3262,LECTURE SL1,33,2,10,1,50,SCIENCE,NUS Students [P]
CM3264,LECTURE SL1,31,0,0,0,0,SCIENCE,NUS Students [P]
CM3265,LECTURE SL1,45,0,0,0,0,SCIENCE,NUS Students [P]
