Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
BSP1005A,LECTURE D1,10,1,1,1,1,ENGINEERING,Returning Students [P]
,,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,4,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
,,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,8,7,1,1,650,ENGINEERING,New Students [P]
,,20,12,1,1,100,SCHOOL OF COMPUTING,New Students [P]
,,1,3,200,510,510,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
BSP1005A,LECTURE D2,17,0,0,0,0,ENGINEERING,Returning Students [P]
,,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,12,2,1,1,389,SCHOOL OF BUSINESS,Returning Students [P]
,,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,8,11,101,151,746,ENGINEERING,New Students [P]
,,20,10,1,1,5,SCHOOL OF COMPUTING,New Students [P]
,,1,2,60,110,110,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
BSP1005B,LECTURE D3,9,1,1,1,1,SCIENCE,Returning Students [P]
,,19,1,2388,1,2388,SCHOOL OF BUSINESS,Returning Students [P]
,,15,12,1,1,121,SCIENCE,New Students [P]
,,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
BSP2001,LECTURE A1,3,1,1027,1,1027,SCHOOL OF BUSINESS,NUS Students [G]
BSP2005,LECTURE E1,10,1,1,1,1,SCHOOL OF BUSINESS,New Students [P]
BSP2005,LECTURE E2,2,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
,,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
BSP3001,SECTIONAL TEACHING A2,9,2,1,1,350,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001,SECTIONAL TEACHING A3,1,1,13,1,13,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001,SECTIONAL TEACHING A6,44,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
BSP4513,SECTIONAL TEACHING C1,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
CE2134,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
CE2155,LECTURE 1,35,0,0,0,0,ENGINEERING,Returning Students [P]
,,50,1,10,1,10,ENGINEERING,New Students [P]
CE2184,LECTURE 1,1,4,1,413,413,ENGINEERING,Returning Students [P]
,,30,1,10,1,10,ENGINEERING,New Students [P]
,,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CE2407,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
,,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CE2409,LECTURE 1,41,0,0,0,0,ENGINEERING,Returning Students [P]
,,90,51,1,1,100,ENGINEERING,New Students [P]
,,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CE3101,LECTURE 1,7,4,1,1,1,ENGINEERING,Returning Students [P]
,,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CE3102,LECTURE 1,16,2,1,1,1,ENGINEERING,Returning Students [P]
CE3116,LECTURE 1,20,2,1,1,1,ENGINEERING,Returning Students [P]
CE3121,LECTURE 1,13,3,1,1,100,ENGINEERING,Returning Students [P]
,,20,0,0,0,0,ENGINEERING,New Students [P]
CE3166,LECTURE 1,30,2,1,1,1,ENGINEERING,Returning Students [P]
,,20,0,0,0,0,ENGINEERING,New Students [P]
CE4103,LECTURE Dsg,44,4,5,1,100,ENGINEERING,Returning Students [P]
CE4104,LECTURE Prj,70,5,1,1,100,ENGINEERING,Returning Students [P]
CE4257,LECTURE 1,39,1,1,1,1,ENGINEERING,Returning Students [P]
CE5101,LECTURE 1,13,2,1,1,100,ENGINEERING,Returning Students [P]
CE5104,LECTURE 1,5,4,1,1,1500,ENGINEERING,Returning Students [P]
CE5105,LECTURE 1,2,0,0,0,0,ENGINEERING,Returning Students [P]
CE5108,LECTURE 1,7,2,1000,1,1000,ENGINEERING,Returning Students [P]
CE5113,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
CE5203,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students [P]
CE5205,LECTURE 1,19,2,1,1,1000,ENGINEERING,Returning Students [P]
CE5307,LECTURE 1,15,1,1,1,1,ENGINEERING,Returning Students [P]
CE5312,LECTURE 1,14,1,1,1,1,ENGINEERING,Returning Students [P]
CE5509,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students [P]
CE5510,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students [P]
CE5514,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
CE5610,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students [P]
CE5703,LECTURE 1,14,2,1,1,100,ENGINEERING,Returning Students [P]
CE5712,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
CE5713,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students [P]
CE5714,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
CE5805,LECTURE 1,8,1,1,1,1,ENGINEERING,Returning Students [P]
CE5886,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
CE5887,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
CH1101E,LECTURE 1,13,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,160,40,1,1,83,ARTS & SOCIAL SCIENCES,New Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH2121,LECTURE 1,105,8,3,1,103,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,9,7,1,1,150,ARTS & SOCIAL SCIENCES,New Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
