Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CE5107,LECTURE 1,19,18,1,1,3573,ENGINEERING,Returning Students [P]
CE5204,LECTURE 1,10,3,1,1,100,ENGINEERING,Returning Students [P]
CE5207,LECTURE 1,10,2,1,1,3,ENGINEERING,Returning Students [P]
CE5308,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students [P]
CE5513,LECTURE 1,7,1,3,1,3,ENGINEERING,Returning Students [P]
CE5603,LECTURE 1,19,11,1,1,3836,ENGINEERING,Returning Students [P]
CE5604,LECTURE 1,15,4,1,1,100,ENGINEERING,Returning Students [P]
CE5611,LECTURE 1,8,2,1,1,1,ENGINEERING,Returning Students [P]
CE5805,LECTURE 1,25,11,1,1,1223,ENGINEERING,Returning Students [P]
CE5881,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students [P]
CE5883A,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students [P]
CG3204L,LECTURE 1,20,29,100,800,3005,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CH1101E,LECTURE 1,30,2,101,1,251,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,25,5,1,1,59,ARTS & SOCIAL SCIENCES,New Students [P]
CH2141,LECTURE 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,30,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CH2228,LECTURE 1,16,3,1,1,2,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,20,1,2,1,2,ARTS & SOCIAL SCIENCES,New Students [P]
CH2252,LECTURE 1,32,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH2273,LECTURE 1,22,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,30,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CH2291,LECTURE 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,30,3,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CH3226,LECTURE 1,22,3,10,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,30,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3227,LECTURE 1,14,4,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3243,LECTURE 1,22,6,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3248,LECTURE 1,15,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3261,LECTURE 1,22,2,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH4222,SEMINAR-STYLE MODULE CLASS 1,21,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4224,SEMINAR-STYLE MODULE CLASS 1,24,1,1000,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4226,SEMINAR-STYLE MODULE CLASS 1,25,4,1,1,2188,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4244,SEMINAR-STYLE MODULE CLASS 1,20,2,1,1,2188,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4281,SEMINAR-STYLE MODULE CLASS 1,16,3,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL1101E,LECTURE 1,59,9,1,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,60,22,1,1,1243,ARTS & SOCIAL SCIENCES,New Students [P]
CL2103,LECTURE 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,40,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL2208,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL2209,LECTURE 1,16,3,1,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL2241,LECTURE 1,9,1,500,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CL2281,LECTURE 1,32,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,35,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3202,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3203,LECTURE 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3205,LECTURE 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,15,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3281,LECTURE 1,17,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,15,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CM1121,LECTURE SL1,10,2,200,1,600,SCIENCE,Returning Students [P]
,,6,4,1,1,2000,SCHOOL OF COMPUTING,Returning Students [P]
,,9,2,1,1,100,SCHOOL OF COMPUTING,New Students [P]
CM1161,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
,,100,30,1,1,250,SCIENCE,New Students [P]
CM1402,LECTURE SL1,3,2,50,1,150,SCIENCE,Returning Students [P]
,,2,0,0,0,0,SCIENCE,New Students [P]
CM2101,LECTURE SL1,60,4,10,1,500,SCIENCE,Returning Students [P]
CM2111,LECTURE SL1,110,1,100,1,100,SCIENCE,New Students [P]
CM2121,LECTURE SL1,50,6,1,1,301,SCIENCE,Returning Students [P]
CM2142,LECTURE SL1,50,6,1,1,500,SCIENCE,Returning Students [P]
CM2161,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
CM2263,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
CM2264,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students [P]
CM3212,LECTURE SL1,180,173,1,1,3189,SCIENCE,Returning Students [P]
CM3221,LECTURE SL1,160,46,1,1,500,SCIENCE,Returning Students [P]
CM3225,LECTURE SL1,130,79,1,1,3589,SCIENCE,Returning Students [P]
CM3232,LECTURE SL1,180,101,1,1,1500,SCIENCE,Returning Students [P]
CM3251,LECTURE SL1,50,8,1,1,651,SCIENCE,Returning Students [P]
CM3261,LECTURE SL1,50,7,1,1,1200,SCIENCE,Returning Students [P]
CM3262,LECTURE SL1,50,6,1,1,1200,SCIENCE,Returning Students [P]
CM3264,LECTURE SL1,50,12,1,1,1100,SCIENCE,Returning Students [P]
CM3265,LECTURE SL1,60,11,1,1,1200,SCIENCE,Returning Students [P]
CM3291,LECTURE SL1,95,81,1,1,2002,SCIENCE,Returning Students [P]
CM3292,LECTURE SL1,115,78,1,1,1001,SCIENCE,Returning Students [P]
CM3295,LECTURE SL1,15,0,0,0,0,SCIENCE,Returning Students [P]
CM3296,LECTURE SL1,5,3,1,1,311,SCIENCE,Returning Students [P]
CM3301,LECTURE SL1,30,0,0,0,0,SCIENCE,Returning Students [P]
CM4215,LECTURE SL1,80,55,1,1,3378,SCIENCE,Returning Students [P]
CM4222,LECTURE SL1,60,11,1,1,1890,SCIENCE,Returning Students [P]
CM4223,LECTURE SL1,60,10,1,1,1890,SCIENCE,Returning Students [P]
CM4227,LECTURE SL1,60,51,1,1,4100,SCIENCE,Returning Students [P]
CM4236,LECTURE SL1,60,34,1,1,4444,SCIENCE,Returning Students [P]
CM4241,LECTURE SL1,60,75,2,1698,4400,SCIENCE,Returning Students [P]
CM4268,LECTURE SL1,68,13,1,1,4800,SCIENCE,Returning Students [P]
CN1111,LECTURE 1,5,1,2,1,2,ENGINEERING,Returning Students [P]
,,5,2,1,1,1,ENGINEERING,New Students [P]
CN1111E,LECTURE 1,5,1,50,1,50,ENGINEERING,Returning Students [P]
,,50,13,1,1,10,ENGINEERING,New Students [P]
CN2108,SECTIONAL TEACHING 1,72,42,1,1,2800,ENGINEERING,Returning Students [P]
CN2108,SECTIONAL TEACHING 2,72,84,1,200,3130,ENGINEERING,Returning Students [P]
CN2108,SECTIONAL TEACHING 3,72,79,3,662,3135,ENGINEERING,Returning Students [P]
CN2108,SECTIONAL TEACHING 4,72,63,1,1,2000,ENGINEERING,Returning Students [P]
CN2116,LECTURE 1,320,263,1,1,501,ENGINEERING,Returning Students [P]
CN2116E,LECTURE 1,70,60,1,1,800,ENGINEERING,Returning Students [P]
CN2125,LECTURE 1,320,263,1,1,300,ENGINEERING,Returning Students [P]
CN2125E,LECTURE 1,70,63,1,1,800,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 1,60,29,1,1,4085,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 2,60,64,1,204,5369,ENGINEERING,Returning Students [P]
CN3124,LECTURE 1,320,270,1,1,240,ENGINEERING,Returning Students [P]
CN3124E,LECTURE 1,70,64,1,1,800,ENGINEERING,Returning Students [P]
CN4118E,LECTURE 1,100,55,1,1,1500,ENGINEERING,Returning Students [P]
CN4118R,LECTURE 1,350,288,1,1,2593,ENGINEERING,Returning Students [P]
CN4121,LECTURE 1,60,27,1,1,1200,ENGINEERING,Returning Students [P]
CN4121,LECTURE 2,350,274,1,1,5000,ENGINEERING,Returning Students [P]
CN4121E,LECTURE 1,80,0,0,0,0,ENGINEERING,Returning Students [P]
CN4203R,LECTURE 1,60,32,1,1,4000,ENGINEERING,Returning Students [P]
CN4208E,LECTURE 1,60,25,1,1,1500,ENGINEERING,Returning Students [P]
CN4210E,LECTURE 1,38,59,1,500,6500,ENGINEERING,Returning Students [P]
CN4211R,LECTURE 1,40,20,1,1,3000,ENGINEERING,Returning Students [P]
CN4215R,LECTURE 1,140,118,1,1,5432,ENGINEERING,Returning Students [P]
CN4223R,LECTURE 1,150,77,1,1,5000,ENGINEERING,Returning Students [P]
CN4227E,LECTURE 1,64,23,1,1,2000,ENGINEERING,Returning Students [P]
CN4227R,LECTURE 1,70,31,1,1,5925,ENGINEERING,Returning Students [P]
CN4247R,LECTURE 1,50,21,1,1,2769,ENGINEERING,Returning Students [P]
CN4248,LECTURE 1,40,30,1,1,5375,ENGINEERING,Returning Students [P]
CN4249,LECTURE 1,50,29,1,1,4676,ENGINEERING,Returning Students [P]
CN5111,LECTURE 1,60,60,1,1,5611,ENGINEERING,Returning Students [P]
CN5172,LECTURE 1,45,62,1,2800,5172,ENGINEERING,Returning Students [P]
CN5191,LECTURE 1,100,114,1,200,5680,ENGINEERING,Returning Students [P]
CP3201,LECTURE 1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS1010,SECTIONAL TEACHING 1,5,4,411,1,1277,SCIENCE,Returning Students [P]
,,12,22,24,513,961,SCIENCE,New Students [P]
,,4,2,1,1,2,SCHOOL OF COMPUTING,New Students [P]
CS1010,SECTIONAL TEACHING 2,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,9,7,1,1,501,SCIENCE,Returning Students [P]
,,2,2,1,1,367,SCHOOL OF COMPUTING,Returning Students [P]
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,19,42,551,883,1244,SCIENCE,New Students [P]
,,5,7,20,70,104,SCHOOL OF COMPUTING,New Students [P]
CS1010,SECTIONAL TEACHING 3,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,6,6,150,1,1109,SCIENCE,Returning Students [P]
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,19,32,50,838,1150,SCIENCE,New Students [P]
,,5,6,2,20,170,SCHOOL OF COMPUTING,New Students [P]
CS1010E,SECTIONAL TEACHING 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,25,7,51,1,1083,SCIENCE,Returning Students [P]
,,3,4,10,100,1005,ENGINEERING,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,40,52,17,100,863,SCIENCE,New Students [P]
,,32,14,1,1,700,ENGINEERING,New Students [P]
,,10,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
CS1020,SECTIONAL TEACHING 1,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,28,53,1,660,1359,SCHOOL OF COMPUTING,New Students [P]
CS1020,SECTIONAL TEACHING 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,SCIENCE,Returning Students [P]
,,2,5,4,1000,1000,SCHOOL OF COMPUTING,Returning Students [P]
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,10,20,100,600,1358,SCHOOL OF COMPUTING,New Students [P]
CS1020,SECTIONAL TEACHING 3,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,4,1,50,1,50,SCHOOL OF COMPUTING,Returning Students [P]
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,30,59,10,623,1525,SCHOOL OF COMPUTING,New Students [P]
CS1020E,LECTURE 1,60,17,1,1,2392,ENGINEERING,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS1231,SECTIONAL TEACHING 1,30,0,0,0,0,ENGINEERING,Returning Students [P]
,,4,2,1,1,50,SCHOOL OF COMPUTING,Returning Students [P]
,,5,2,50,1,50,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,14,21,1,100,750,SCHOOL OF COMPUTING,New Students [P]
,,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
CS2010,LECTURE 1,18,3,1,1,10,SCHOOL OF COMPUTING,Returning Students [P]
,,15,13,1,1,1000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,28,5,1,1,11,SCHOOL OF COMPUTING,New Students [P]
CS2020,LECTURE 1,2,1,500,1,500,SCHOOL OF COMPUTING,Returning Students [P]
,,6,8,401,500,700,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 1,4,5,400,500,2120,SCHOOL OF COMPUTING,Returning Students [P]
,,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 2,2,1,59,1,59,SCHOOL OF COMPUTING,Returning Students [P]
,,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 3,6,4,1,1,1925,SCHOOL OF COMPUTING,Returning Students [P]
,,10,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 4,8,8,1,1,2550,SCHOOL OF COMPUTING,Returning Students [P]
,,4,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 5,4,7,850,900,2397,SCHOOL OF COMPUTING,Returning Students [P]
,,3,3,1,1,94,SCHOOL OF COMPUTING,New Students [P]
CS2101,SECTIONAL TEACHING 6,10,12,2,501,2883,SCHOOL OF COMPUTING,Returning Students [P]
,,6,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS2102,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,1,501,1,501,SCIENCE,Returning Students [P]
,,40,4,1,1,1000,ENGINEERING,Returning Students [P]
,,10,12,2,100,2031,SCHOOL OF COMPUTING,Returning Students [P]
,,18,37,7,2000,4007,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,14,5,1,1,201,SCHOOL OF COMPUTING,New Students [P]
CS2103,LECTURE 2,40,6,1,1,1060,ENGINEERING,Returning Students [P]
,,4,2,1,1,369,SCHOOL OF COMPUTING,Returning Students [P]
,,5,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,4,2,56,1,100,SCHOOL OF COMPUTING,New Students [P]
CS2106,LECTURE 1,20,7,1,1,2000,ENGINEERING,Returning Students [P]
,,13,5,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
,,12,2,1,1,20,SCHOOL OF COMPUTING,New Students [P]
CS2107,LECTURE 1,20,23,1,60,1323,SCHOOL OF COMPUTING,Returning Students [P]
,,19,38,1,2002,4082,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,20,12,1,1,1358,SCHOOL OF COMPUTING,New Students [P]
CS2281,LECTURE 1,20,16,1,1,5304,SCHOOL OF COMPUTING,Returning Students [P]
,,25,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3103,LECTURE 1,5,0,0,0,0,SCIENCE,Returning Students [P]
,,35,6,1,1,2000,SCHOOL OF COMPUTING,Returning Students [P]
,,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3201,LECTURE 1,27,10,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3202,LECTURE 1,8,9,1,100,2933,SCHOOL OF COMPUTING,Returning Students [P]
,,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3211,LECTURE 1,6,7,2,3,1007,SCHOOL OF COMPUTING,Returning Students [P]
,,14,9,1,1,1500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3223,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,12,10,100,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
,,18,20,200,300,2996,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3225,LECTURE 1,5,2,2,1,2500,SCIENCE,Returning Students [P]
,,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3230,LECTURE 1,20,1,1,1,1,SCIENCE,Returning Students [P]
,,20,1,1000,1,1000,ENGINEERING,Returning Students [P]
,,5,5,1,1,1000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS3234,LECTURE 1,20,4,1,1,51,SCHOOL OF COMPUTING,Returning Students [P]
,,12,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3240,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
