Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
ACC1002,LECTURE V1,24,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
ACC1002X,LECTURE X1,25,0,0,0,0,SCIENCE,Returning Students and 
,,18,0,0,0,0,LAW,Returning Students and 
,,97,21,1,1,6368,ENGINEERING,Returning Students and 
,,21,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,1,1,201,1,201,SCHOOL OF BUSINESS,Returning Students and 
,,15,8,1,1,539,SCHOOL OF BUSINESS,NUS Students [G]
ACC1002X,LECTURE X2,25,0,0,0,0,SCIENCE,Returning Students and 
,,116,15,1,1,2000,ENGINEERING,Returning Students and 
,,16,17,1,8,1257,SCHOOL OF COMPUTING,Returning Students and 
,,2,3,205,251,523,SCHOOL OF BUSINESS,Returning Students and 
,,18,3,1,1,100,SCHOOL OF BUSINESS,NUS Students [G]
ACC1006,LECTURE J1,25,4,1,1,1002,SCHOOL OF BUSINESS,Returning Students and 
,,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
ACC2002,LECTURE K1,30,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,7,3,1,1,52,SCHOOL OF BUSINESS,Returning Students and 
ACC2002,LECTURE K2,54,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and 
,,30,3,1,1,5,SCHOOL OF BUSINESS,NUS Students [G]
ACC4611,SECTIONAL TEACHING K1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
ACC4612C,SECTIONAL TEACHING C1,7,1,200,1,200,SCHOOL OF BUSINESS,Returning Students and 
,,1,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
AR1102,DESIGN LECTURE 1,12,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR1326,LECTURE 1,15,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR1721,LECTURE 1,28,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR1724,LECTURE 1,31,10,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2102,DESIGN LECTURE 1,24,6,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2223,LECTURE 1,23,6,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2225,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2327,LECTURE 1,19,6,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR3102,DESIGN LECTURE 1,18,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR3323,LECTURE 1,29,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR3324,LECTURE 1,18,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4102,DESIGN LECTURE 1,9,6,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4104,DESIGN LECTURE 1,29,2,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4323,LECTURE 1,19,2,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR5221,LECTURE 1,12,5,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
BL5233,LECTURE SL1,20,1,1,1,1,SCIENCE,Returning Students and 
BN4201,LECTURE 1,13,1,1,1,1,ENGINEERING,Returning Students and 
BN4202,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and 
BN4203,LECTURE 1,1,4,1,3553,3553,ENGINEERING,Returning Students and 
BN4402,LECTURE 1,39,0,0,0,0,ENGINEERING,Returning Students and 
BN4404,LECTURE 1,15,2,702,1,1501,ENGINEERING,Returning Students and 
BSP1004X,LECTURE Y1,6,2,1,1,1,SCIENCE,Returning Students and 
,,31,5,1,1,5405,ENGINEERING,Returning Students and 
,,48,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,2,3,1,1000,3011,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
,,60,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
BSP1005,LECTURE D1,27,6,1,1,3000,ENGINEERING,Returning Students and 
,,24,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,16,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,2,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
,,70,1,200,1,200,SCHOOL OF BUSINESS,NUS Students [G]
BSP1005,LECTURE D2,2,5,125,517,1311,SCIENCE,Returning Students and 
,,17,4,20,1,2243,ENGINEERING,Returning Students and 
,,22,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,38,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,70,2,1,1,5,SCHOOL OF BUSINESS,NUS Students [G]
BSP2001,LECTURE G01,48,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and 
,,70,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
BSP2001,LECTURE G02,53,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,90,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
BSP2005,LECTURE E1,14,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,8,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
BSP2005,LECTURE E2,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,11,1,11,1,11,SCHOOL OF BUSINESS,NUS Students [G]
BSP3511,SEMINAR-STYLE MODULE CLASS 1,13,3,1,1,1932,SCHOOL OF BUSINESS,Returning Students and 
