Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
,,20,10,1,1,11,ARTS & SOCIAL SCIENCES,New Students [P]
,,30,1,2,1,2,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH2161,SECTIONAL TEACHING 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH2162,LECTURE 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH2225,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH2243,LECTURE 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,13,5,1,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH2244,LECTURE 1,20,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,20,6,1,1,300,ARTS & SOCIAL SCIENCES,New Students [P]
,,30,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH2292A,LECTURE 1,13,9,1,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH3221,LECTURE 1,20,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH3223,LECTURE 1,23,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH3245,LECTURE 1,15,7,1,1,1053,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,3,1,1,11,ARTS & SOCIAL SCIENCES,New Students [P]
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CH4204,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4223,SEMINAR-STYLE MODULE CLASS 1,27,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4243,SEMINAR-STYLE MODULE CLASS 1,30,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4246,SEMINAR-STYLE MODULE CLASS 1,34,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4247,SEMINAR-STYLE MODULE CLASS 1,28,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
