Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
ACC1002,LECTURE V1,44,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and 
ACC1002X,LECTURE X1,19,0,0,0,0,SCIENCE,Returning Students and 
,,15,0,0,0,0,LAW,Returning Students and 
,,102,30,1,1,1000,ENGINEERING,Returning Students and 
,,23,16,1,1,959,SCHOOL OF COMPUTING,Returning Students and 
,,4,6,93,700,1252,SCHOOL OF BUSINESS,Returning Students and 
,,5,7,250,561,943,SCHOOL OF BUSINESS,NUS Students [G]
ACC1002X,LECTURE X2,30,0,0,0,0,SCIENCE,Returning Students and 
,,93,37,1,1,5023,ENGINEERING,Returning Students and 
,,17,6,1,1,600,SCHOOL OF COMPUTING,Returning Students and 
,,7,6,100,1,999,SCHOOL OF BUSINESS,Returning Students and 
,,10,6,88,1,1001,SCHOOL OF BUSINESS,NUS Students [G]
ACC1006,LECTURE J1,65,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
ACC2002,LECTURE K1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,66,2,1,1,500,SCHOOL OF BUSINESS,Returning Students and 
,,20,4,1,1,679,SCHOOL OF BUSINESS,NUS Students [G]
ACC2002,LECTURE K2,19,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,63,3,1,1,1,SCHOOL OF BUSINESS,Returning Students and 
,,20,3,1,1,10,SCHOOL OF BUSINESS,NUS Students [G]
ACC4611,SECTIONAL TEACHING J1,23,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,3,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
ACC4612A,SECTIONAL TEACHING K1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
AR1102,DESIGN LECTURE 1,24,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR1326,LECTURE 1,24,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR1721,LECTURE 1,34,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2102,DESIGN LECTURE 1,48,8,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2223,LECTURE 1,53,7,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2326,LECTURE 1,53,7,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR2724,LECTURE 1,57,10,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR3102,DESIGN LECTURE 1,48,19,1,1,4000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR3323,LECTURE 1,59,17,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR3324,LECTURE 1,50,17,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4102,DESIGN LECTURE 1,25,5,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4104,DESIGN LECTURE 1,16,3,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4142,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4223,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR4322,LECTURE 1,16,4,1,1,30,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR5011,LECTURE 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
AR5221,LECTURE 1,29,5,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and 
