Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
,,1,2,250,401,401,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
BSP1005,LECTURE D2,10,7,1,1,227,SCIENCE,Returning Students [P]
,,30,8,1,1,500,ENGINEERING,Returning Students [P]
,,15,2,1,1,666,SCHOOL OF COMPUTING,Returning Students [P]
,,40,4,1,1,20,SCHOOL OF BUSINESS,Returning Students [P]
,,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,10,3,1,1,1,SCIENCE,New Students [P]
,,10,13,3,550,1568,ENGINEERING,New Students [P]
,,15,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
,,10,4,69,1,101,SCHOOL OF BUSINESS,New Students [P]
,,1,1,1566,1,1566,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
BSP2001,LECTURE G1,60,3,50,1,1097,SCHOOL OF BUSINESS,Returning Students [P]
,,10,1,942,1,942,SCHOOL OF BUSINESS,New Students [P]
BSP2001,LECTURE G2,70,3,1,1,300,SCHOOL OF BUSINESS,Returning Students [P]
,,10,3,1,1,400,SCHOOL OF BUSINESS,New Students [P]
BSP2005,LECTURE E1,14,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,10,2,22,1,2004,SCHOOL OF BUSINESS,Returning Students [P]
,,6,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
BSP2005,LECTURE E2,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,10,7,10,1,1321,SCHOOL OF BUSINESS,Returning Students [P]
,,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
BSP3001A,SECTIONAL TEACHING A1,10,2,71,1,2000,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001A,SECTIONAL TEACHING A2,10,2,1,1,20,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001A,SECTIONAL TEACHING A3,10,1,100,1,100,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001B,SECTIONAL TEACHING B4,10,1,500,1,500,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001B,SECTIONAL TEACHING B5,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001B,SECTIONAL TEACHING B6,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001C,SECTIONAL TEACHING C7,10,2,1,1,300,SCHOOL OF BUSINESS,Returning Students [P]
BSP3001C,SECTIONAL TEACHING C8,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
BSP3513,SECTIONAL TEACHING M1,50,3,1,1,200,SCHOOL OF BUSINESS,Returning Students [P]
BSP4512,SECTIONAL TEACHING D1,50,29,1,1,2500,SCHOOL OF BUSINESS,Returning Students [P]
CE2112,LECTURE 1,150,80,1,1,500,ENGINEERING,Returning Students [P]
CE2183,LECTURE 1,170,151,1,1,1000,ENGINEERING,Returning Students [P]
CE3116,LECTURE 1,180,67,1,1,200,ENGINEERING,Returning Students [P]
CE3132,LECTURE 1,180,18,1,1,1100,ENGINEERING,Returning Students [P]
CE3155,LECTURE 1,120,69,1,1,1200,ENGINEERING,Returning Students [P]
CE3165,LECTURE 1,120,79,1,1,2501,ENGINEERING,Returning Students [P]
CE4103,LECTURE Dsg,50,5,1,1,1,ENGINEERING,Returning Students [P]
CE4104,LECTURE Prj,100,66,1,1,2500,ENGINEERING,Returning Students [P]
CE4258,LECTURE 1,35,5,1,1,50,ENGINEERING,Returning Students [P]
CE5105,LECTURE 1,23,3,1,1,50,ENGINEERING,Returning Students [P]
CE5106,LECTURE 1,29,3,1,1,100,ENGINEERING,Returning Students [P]
CE5107,LECTURE 1,35,14,1,1,5000,ENGINEERING,Returning Students [P]
CE5204,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students [P]
CE5207,LECTURE 1,20,2,1,1,2,ENGINEERING,Returning Students [P]
CE5308,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students [P]
CE5313,LECTURE 1,17,1,1,1,1,ENGINEERING,Returning Students [P]
CE5513,LECTURE 1,23,2,1,1,2000,ENGINEERING,Returning Students [P]
CE5603,LECTURE 1,34,22,1,1,5300,ENGINEERING,Returning Students [P]
CE5604,LECTURE 1,23,11,1,1,2501,ENGINEERING,Returning Students [P]
CE5611,LECTURE 1,20,3,1,1,1,ENGINEERING,Returning Students [P]
CE5805,LECTURE 1,34,17,1,1,2000,ENGINEERING,Returning Students [P]
CE5881,LECTURE 1,13,1,1,1,1,ENGINEERING,Returning Students [P]
CE5883A,LECTURE 1,15,2,1,1,100,ENGINEERING,Returning Students [P]
CG3204L,LECTURE 1,20,27,35,500,3079,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CH1101E,LECTURE 1,29,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,25,3,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
CH2141,LECTURE 1,50,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,32,2,1,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
CH2161,SECTIONAL TEACHING 1,10,5,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CH2223,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,20,1,5,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
CH2244,LECTURE 1,30,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,15,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CH2273,LECTURE 1,30,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,23,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH2291,LECTURE 1,60,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,23,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CH3225,LECTURE 1,16,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3226,LECTURE 1,28,3,1,1,111,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,15,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3228,LECTURE 1,10,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH4224,SEMINAR-STYLE MODULE CLASS 1,10,3,300,1,1055,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4243,SEMINAR-STYLE MODULE CLASS 1,15,6,1,1,4000,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4244,SEMINAR-STYLE MODULE CLASS 1,20,3,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4281,SEMINAR-STYLE MODULE CLASS 1,20,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL1101E,LECTURE 1,80,7,1,1,400,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,90,16,1,1,859,ARTS & SOCIAL SCIENCES,New Students [P]
CL2102,LECTURE 1,20,3,1,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,11,1,5,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
CL2103,LECTURE 1,17,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,30,1,5,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
CL2241,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,7,1,10,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
CL2281,LECTURE 1,30,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
