Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CM3232,LECTURE SL1,2,8,345,2900,3200,SCIENCE,Returning Students and 
CM3251,LECTURE SL1,31,0,0,0,0,SCIENCE,Returning Students and 
CM3262,LECTURE SL1,13,0,0,0,0,SCIENCE,Returning Students and 
CM3264,LECTURE SL1,58,0,0,0,0,SCIENCE,Returning Students and 
CM3265,LECTURE SL1,3,0,0,0,0,SCIENCE,Returning Students and 
CM3291,LECTURE SL1,16,0,0,0,0,SCIENCE,Returning Students and 
CM3295,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students and 
CM3296,LECTURE SL1,1,0,0,0,0,SCIENCE,Returning Students and 
CM3301,LECTURE SL1,36,12,1,1,4148,SCIENCE,Returning Students and 
CM4211,LECTURE SL1,4,0,0,0,0,SCIENCE,Returning Students and 
CM4212,LECTURE SL1,2,1,606,1,606,SCIENCE,Returning Students and 
CM4222,LECTURE SL1,38,0,0,0,0,SCIENCE,Returning Students and 
CM4241,LECTURE SL1,18,2,984,1,3865,SCIENCE,Returning Students and 
CM4268,LECTURE SL1,56,1,1000,1,1000,SCIENCE,Returning Students and 
CN1111,LECTURE L,335,4,1,1,1567,ENGINEERING,Returning Students and 
,,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CN1111E,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students and 
CN2108,SECTIONAL TEACHING 1,26,1,2,1,2,ENGINEERING,Returning Students and 
CN2108,SECTIONAL TEACHING 2,6,2,100,1,531,ENGINEERING,Returning Students and 
CN2108,SECTIONAL TEACHING 4,11,1,100,1,100,ENGINEERING,Returning Students and 
CN2116,LECTURE L,118,4,1,1,10,ENGINEERING,Returning Students and 
,,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CN2116E,LECTURE 1,74,0,0,0,0,ENGINEERING,Returning Students and 
CN2125,LECTURE L,86,3,1,1,2,ENGINEERING,Returning Students and 
CN2125E,LECTURE 1,324,0,0,0,0,ENGINEERING,Returning Students and 
CN3109,SECTIONAL TEACHING 1,48,1,1,1,1,ENGINEERING,Returning Students and 
CN3109,SECTIONAL TEACHING 2,56,0,0,0,0,ENGINEERING,Returning Students and 
CN3109,SECTIONAL TEACHING 3,10,2,1,1,2,ENGINEERING,Returning Students and 
CN3124,LECTURE L,85,4,1,1,10,ENGINEERING,Returning Students and 
CN3124E,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students and 
CN4118,LECTURE L,263,0,0,0,0,ENGINEERING,Returning Students and 
CN4118R,LECTURE L,38,0,0,0,0,ENGINEERING,Returning Students and 
CN4120,LECTURE L,66,4,1,1,10,ENGINEERING,Returning Students and 
CN4120R,LECTURE L,7,0,0,0,0,ENGINEERING,Returning Students and 
CN4203,LECTURE L,9,0,0,0,0,ENGINEERING,Returning Students and 
CN4203R,LECTURE L,2,0,0,0,0,ENGINEERING,Returning Students and 
CN4211R,LECTURE L,1,2,811,1000,1000,ENGINEERING,Returning Students and 
CN4215E,LECTURE 1,51,1,10,1,10,ENGINEERING,Returning Students and 
CN4223,LECTURE 1,45,0,0,0,0,ENGINEERING,Returning Students and 
CN4227,LECTURE L,8,1,1000,1,1000,ENGINEERING,Returning Students and 
CN4227E,LECTURE 1,38,3,2,1,100,ENGINEERING,Returning Students and 
CN4245,LECTURE L,22,0,0,0,0,ENGINEERING,Returning Students and 
CN4245R,LECTURE L,3,0,0,0,0,ENGINEERING,Returning Students and 
CN4247,LECTURE L,24,0,0,0,0,ENGINEERING,Returning Students and 
CN4247R,LECTURE L,4,1,1000,1,1000,ENGINEERING,Returning Students and 
CS1101,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,15,4,1,1,1654,SCIENCE,Returning Students and 
,,7,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1101,LECTURE 2,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,24,16,1,1,1100,SCIENCE,Returning Students and 
,,7,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1101,LECTURE 3,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,16,7,1,1,458,SCIENCE,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1101C,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1101C,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1102C,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,6,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1102S,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,6,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1102X,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1102Y,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,33,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1105,LECTURE 1,118,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,30,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS1105,LECTURE 2,115,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,30,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS1231,LECTURE 2,60,1,1,1,1,ENGINEERING,Returning Students and 
,,7,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS1280,LECTURE 1,70,48,1,1,4409,SCHOOL OF COMPUTING,Returning Students and 
,,30,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS1281,LECTURE 1,50,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,50,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS2100,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS2102,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students and 
,,40,1,500,1,500,SCHOOL OF COMPUTING,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS2102S,LECTURE 1,74,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS2103,LECTURE 1,53,0,0,0,0,ENGINEERING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS2105,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS2106,LECTURE 1,31,1,100,1,100,ENGINEERING,Returning Students and 
,,21,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS2220,LECTURE 1,33,1,110,1,110,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS2250,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,123,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,8,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS2261,LECTURE 1,96,2,1,1,100,SCHOOL OF COMPUTING,Returning Students and 
,,10,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS2281,LECTURE 1,98,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS2301,LECTURE 1,22,3,1,1,100,SCHOOL OF COMPUTING,Returning Students and 
CS3103,LECTURE 1,46,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS3211,LECTURE 1,59,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3215,LECTURE 1,51,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS3223,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,32,1,200,1,200,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3225,LECTURE 1,15,0,0,0,0,SCIENCE,Returning Students and 
,,19,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS3230,LECTURE 1,18,0,0,0,0,SCIENCE,Returning Students and 
,,19,1,1,1,1,ENGINEERING,Returning Students and 
,,26,3,1,1,2093,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3231,LECTURE 1,37,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3240,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3241,LECTURE 1,15,1,100,1,100,ENGINEERING,Returning Students and 
,,33,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3243,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students and 
,,47,1,3,1,3,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3248,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3253,LECTURE 1,2,5,1222,1700,2200,SCHOOL OF COMPUTING,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3261,LECTURE 1,106,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3264,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3265,LECTURE 1,53,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS3271,LECTURE 1,17,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
CS4216,LECTURE 1,48,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS4220,LECTURE 1,10,0,0,0,0,SCIENCE,Returning Students and 
,,28,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS4236,LECTURE 1,70,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS4244,LECTURE 1,28,1,50,1,50,ENGINEERING,Returning Students and 
,,78,1,100,1,100,SCHOOL OF COMPUTING,Returning Students and 
CS4247,LECTURE 1,17,1,1000,1,1000,ENGINEERING,Returning Students and 
CS4248,LECTURE 1,19,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
CS4256,LECTURE 1,37,3,1,1,1600,SCHOOL OF COMPUTING,Returning Students and 
CS4258,LECTURE 1,41,12,1,1,1452,SCHOOL OF COMPUTING,Returning Students and 
CS4271,LECTURE 1,25,2,1,1,800,SCHOOL OF COMPUTING,Returning Students and 
CS4361,LECTURE 1,25,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS4880,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
