Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CE3155,LECTURE 1,24,1,1000,1,1000,ENGINEERING,Returning Students and 
CE3165,LECTURE 1,27,1,1000,1,1000,ENGINEERING,Returning Students and 
CE4103,LECTURE DSG,4,0,0,0,0,ENGINEERING,Returning Students and 
CE4104,LECTURE PRJ,45,3,1,1,1000,ENGINEERING,Returning Students and 
CE4247,PACKAGED LECTURE 1,39,2,1,1,872,ENGINEERING,Returning Students and 
CE4258,LECTURE 1,4,0,0,0,0,ENGINEERING,Returning Students and 
CE5105,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students and 
CE5106,LECTURE 1,21,0,0,0,0,ENGINEERING,Returning Students and 
CE5204,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and 
CE5207,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and 
CE5308,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students and 
CE5513,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students and 
CE5603,LECTURE 1,3,1,6124,1,6124,ENGINEERING,Returning Students and 
CE5604,LECTURE 1,9,0,0,0,0,ENGINEERING,Returning Students and 
CE5611,LECTURE 1,6,1,1,1,1,ENGINEERING,Returning Students and 
CE5805,LECTURE 1,12,2,103,1,2000,ENGINEERING,Returning Students and 
CE5881,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students and 
CE5883A,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students and 
CG3204L,LECTURE 1,1,5,1,3138,3138,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
CH1101E,LECTURE 1,44,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,13,1,500,891,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH2141,LECTURE 1,51,8,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students and 
,,20,29,1,318,1406,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH2228,LECTURE 1,31,4,1,1,302,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,7,220,700,2444,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH2252,LECTURE 1,40,9,1,1,302,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,13,25,905,1101,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH2273,LECTURE 1,50,20,1,1,607,ARTS & SOCIAL SCIENCES,Returning Students and 
,,20,14,1,1,1316,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH2291,LECTURE 1,49,17,1,1,2002,ARTS & SOCIAL SCIENCES,Returning Students and 
,,19,30,99,606,2052,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH3226,LECTURE 1,49,4,10,1,500,ARTS & SOCIAL SCIENCES,Returning Students and 
,,40,7,1,1,411,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH3227,LECTURE 1,20,3,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students and 
,,10,4,1,1,1401,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH3243,LECTURE 1,27,4,1,1,229,ARTS & SOCIAL SCIENCES,Returning Students and 
,,9,7,1,1,1700,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH3248,LECTURE 1,19,10,1,1,2000,ARTS & SOCIAL SCIENCES,Returning Students and 
,,10,6,1,1,1099,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH3261,LECTURE 1,24,2,1,1,110,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,2,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [G]
CH4222,SEMINAR-STYLE MODULE CLASS 1,20,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students and 
CH4224,SEMINAR-STYLE MODULE CLASS 1,23,1,30,1,30,ARTS & SOCIAL SCIENCES,Returning Students and 
CH4226,SEMINAR-STYLE MODULE CLASS 1,20,1,30,1,30,ARTS & SOCIAL SCIENCES,Returning Students and 
CH4244,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
CH4281,SEMINAR-STYLE MODULE CLASS 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
CL1101E,LECTURE 1,85,2,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students and 
,,30,47,1,580,2497,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL2103,LECTURE 1,57,4,1,1,180,ARTS & SOCIAL SCIENCES,Returning Students and 
,,30,31,2,5,1500,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL2208,LECTURE 1,25,5,1,1,50,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,6,234,563,1052,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL2209,LECTURE 1,33,5,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students and 
,,20,6,50,1,556,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL2241,LECTURE 1,12,2,100,1,280,ARTS & SOCIAL SCIENCES,Returning Students and 
CL2281,LECTURE 1,66,18,1,1,2000,ARTS & SOCIAL SCIENCES,Returning Students and 
,,10,25,1,1014,1833,ARTS & SOCIAL SCIENCES,NUS Students [G]
