Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CE5713,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
CE5715,LECTURE 1,15,0,0,0,0,ENGINEERING,NUS Students [P]
CE5806,LECTURE 1,1,0,0,0,0,ENGINEERING,NUS Students [P]
CE5881,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
CH1101E,LECTURE 1,99,19,1,1,2014,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2141,LECTURE 1,25,18,1,1,1634,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2161,LECTURE 1,24,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH2243,LECTURE 1,28,2,1,1,20,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2244,LECTURE 1,57,8,1,1,500,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH2291,LECTURE 1,98,17,1,1,1872,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3225,LECTURE 1,39,2,1,1,168,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3226,LECTURE 1,48,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3228,LECTURE 1,43,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3243,LECTURE 1,26,3,200,1,300,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3246,LECTURE 1,39,2,1,1,1000,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3248,LECTURE 1,44,2,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3261,LECTURE 1,42,2,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH3291,LECTURE 1,47,5,1,1,448,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CH4207,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4222,SEMINAR-STYLE MODULE CLASS 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4244,SEMINAR-STYLE MODULE CLASS 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CH4261,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CL1101E,LECTURE 1,146,38,1,1,931,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2101,LECTURE 1,22,8,1,1,1218,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2103,LECTURE 1,111,10,1,1,1315,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2204,LECTURE 1,19,4,1,1,1001,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL2241,LECTURE 1,32,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
CL2281,LECTURE 1,15,17,11,100,2883,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL3202,LECTURE 1,22,2,1,1,500,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL3205,LECTURE 1,39,4,1,1,10,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CL3281,LECTURE 1,29,2,1,1,28,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
CM1111,LECTURE SL1,76,8,1,1,51,SCIENCE,NUS Students [P]
CM1121,LECTURE SL1,19,7,5,1,100,SCIENCE,NUS Students [P]
CM1161,LECTURE SL1,23,7,1,1,549,SCIENCE,NUS Students [P]
CM2101,LECTURE SL1,42,8,1,1,500,SCIENCE,NUS Students [P]
CM2102,LECTURE SL1,36,0,0,0,0,SCIENCE,NUS Students [P]
CM2111,LECTURE SL1,69,2,100,1,2032,SCIENCE,NUS Students [P]
CM2121,LECTURE SL1,100,5,1,1,1000,SCIENCE,NUS Students [P]
CM2132,LECTURE SL1,82,2,1,1,50,SCIENCE,NUS Students [P]
CM2142,LECTURE SL1,18,1,1,1,1,SCIENCE,NUS Students [P]
CM2166,LECTURE SL1,18,1,10,1,10,SCIENCE,NUS Students [P]
CM2167,LECTURE SL1,21,4,1,1,207,SCIENCE,NUS Students [P]
CM2264,LECTURE SL1,35,2,1,1,23,SCIENCE,NUS Students [P]
CM3222,LECTURE SL1,32,13,1,1,2105,SCIENCE,NUS Students [P]
CM3251,LECTURE SL1,41,1,1,1,1,SCIENCE,NUS Students [P]
CM3262,LECTURE SL1,25,0,0,0,0,SCIENCE,NUS Students [P]
CM3264,LECTURE SL1,19,1,2000,1,2000,SCIENCE,NUS Students [P]
CM3265,LECTURE SL1,36,3,1,1,1002,SCIENCE,NUS Students [P]
CM3291,LECTURE SL1,16,3,1,1,1093,SCIENCE,NUS Students [P]
CM3295,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
CM3296,LECTURE SL1,2,1,1,1,1,SCIENCE,NUS Students [P]
CM3301,LECTURE SL1,113,5,35,1,2000,SCIENCE,NUS Students [P]
CM4212,LECTURE SL1,9,2,1,1,4008,SCIENCE,NUS Students [P]
CM4223,LECTURE SL1,37,5,2,1,2000,SCIENCE,NUS Students [P]
CM4237,LECTURE SL1,27,3,1,1,3000,SCIENCE,NUS Students [P]
CM4241,LECTURE SL1,47,0,0,0,0,SCIENCE,NUS Students [P]
