Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
AR4103,DESIGN LECTURE 1,46,17,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
AR4222,LECTURE 1,5,3,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
AR4322,LECTURE 1,46,18,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
AR5011,LECTURE 1,60,37,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
AR5312,LECTURE 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
AR5321,LECTURE 1,95,52,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
AS2236,LECTURE 1,10,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
AS2237,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
AS3238,LECTURE 1,5,3,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
BN3402,LECTURE 1,25,45,4,2500,5849,ENGINEERING,Returning Students [P]
BN4301,LECTURE 1,60,65,100,200,4796,ENGINEERING,Returning Students [P]
BN4403,LECTURE 1,24,25,1,3,2837,ENGINEERING,Returning Students [P]
BN4406,LECTURE 1,80,16,1,1,1500,ENGINEERING,Returning Students [P]
BSP1004X,LECTURE Y1,10,4,1,1,300,SCIENCE,Returning Students [P]
,,37,9,1,1,950,ENGINEERING,Returning Students [P]
,,25,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,2,2,16,1,1501,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
BSP1005,LECTURE D1,5,1,100,1,100,SCIENCE,Returning Students [P]
,,15,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,5,2,1,1,10,SCHOOL OF BUSINESS,Returning Students [P]
BSP1005,LECTURE D2,15,1,10,1,10,SCHOOL OF COMPUTING,Returning Students [P]
,,3,2,1,1,101,SCHOOL OF BUSINESS,Returning Students [P]
,,2,1,3,1,3,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
BSP1005,LECTURE D3,15,6,1,1,100,SCIENCE,Returning Students [P]
,,70,15,1,1,950,ENGINEERING,Returning Students [P]
,,1,3,60,2345,2345,SCHOOL OF BUSINESS,Returning Students [P]
BSP2001,LECTURE X1,10,23,1,1257,2779,SCHOOL OF BUSINESS,Returning Students [P]
BSP2001,LECTURE X2,7,16,1,1327,3000,SCHOOL OF BUSINESS,Returning Students [P]
BSP2005,LECTURE E1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,30,12,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
BSP2005,LECTURE E2,35,17,1,1,3488,SCHOOL OF BUSINESS,Returning Students [P]
BSP3513,SECTIONAL TEACHING V1,35,13,1,1,300,SCHOOL OF BUSINESS,Returning Students [P]
BSP4513,SECTIONAL TEACHING C1,40,37,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
CE2134,LECTURE 1,150,156,1,1,1888,ENGINEERING,Returning Students [P]
CE2155,LECTURE 1,150,112,1,1,821,ENGINEERING,Returning Students [P]
CE2184,LECTURE 1,125,148,1,1,3300,ENGINEERING,Returning Students [P]
CE2407,LECTURE 1,165,158,1,1,1000,ENGINEERING,Returning Students [P]
CE2409,LECTURE 1,5,6,1,1,500,ENGINEERING,Returning Students [P]
CE3101,PACKAGED LECTURE 1,30,38,1,100,3000,ENGINEERING,Returning Students [P]
CE3115,LECTURE 1,90,74,1,1,1000,ENGINEERING,Returning Students [P]
CE3121,LECTURE 1,90,71,1,1,1000,ENGINEERING,Returning Students [P]
CE3166,LECTURE 1,110,76,1,1,1000,ENGINEERING,Returning Students [P]
CE4103,LECTURE Dsg,80,57,1,1,555,ENGINEERING,Returning Students [P]
CE4104,LECTURE Prj,80,62,1,1,555,ENGINEERING,Returning Students [P]
CE4257,LECTURE 1,31,12,1,1,2000,ENGINEERING,Returning Students [P]
CE5101,LECTURE 1,16,2,1,1,1,ENGINEERING,Returning Students [P]
CE5104,LECTURE 1,21,13,1,1,2000,ENGINEERING,Returning Students [P]
CE5108,LECTURE 1,21,14,1,1,666,ENGINEERING,Returning Students [P]
CE5113,LECTURE 1,16,2,1,1,1,ENGINEERING,Returning Students [P]
CE5203,LECTURE 1,10,4,1,1,1000,ENGINEERING,Returning Students [P]
CE5205,LECTURE 1,13,11,200,1,2012,ENGINEERING,Returning Students [P]
CE5307,LECTURE 1,11,7,1,1,5,ENGINEERING,Returning Students [P]
CE5312,LECTURE 1,9,1,1,1,1,ENGINEERING,Returning Students [P]
CE5509,LECTURE 1,21,15,1,1,2000,ENGINEERING,Returning Students [P]
CE5510,LECTURE 1,18,10,1,1,1000,ENGINEERING,Returning Students [P]
CE5514,LECTURE 1,12,4,1,1,2000,ENGINEERING,Returning Students [P]
CE5610,LECTURE 1,15,8,1,1,1000,ENGINEERING,Returning Students [P]
CE5804,LECTURE 1,19,17,1,1,2000,ENGINEERING,Returning Students [P]
CE5806,LECTURE 1,19,3,1,1,1,ENGINEERING,Returning Students [P]
CG3002,LECTURE 1,150,124,1,1,3629,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CG3204L,LECTURE 1,20,6,1,1,555,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CG3207,LECTURE 1,30,9,1,1,1616,ENGINEERING,Returning Students [P]
,,150,115,1,1,1001,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CH1101E,LECTURE 1,27,5,1,1,106,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2121,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2161,SECTIONAL TEACHING 1,27,1,20,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2162,LECTURE 1,18,1,20,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2225,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2243,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2244,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2292A,LECTURE 1,15,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH3221,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH3223,LECTURE 1,25,2,20,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH3245,LECTURE 1,17,2,97,1,97,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4204,LECTURE 1,19,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4223,SEMINAR-STYLE MODULE CLASS 1,30,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4243,SEMINAR-STYLE MODULE CLASS 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4246,SEMINAR-STYLE MODULE CLASS 1,35,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4247,SEMINAR-STYLE MODULE CLASS 1,29,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4261,SEMINAR-STYLE MODULE CLASS 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL1101E,LECTURE 1,18,10,1,1,1026,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL2101,LECTURE 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL2102,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL2121,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL2280,LECTURE 1,90,3,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL3201,LECTURE 1,20,2,1,1,7,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL3204,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL3207,LECTURE 1,8,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL3221,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CM1111,LECTURE SL1,10,4,1,1,543,SCIENCE,Returning Students [P]
CM1131,LECTURE SL1,10,2,111,1,200,SCIENCE,Returning Students [P]
CM1417,LECTURE SL1,20,1,500,1,500,SCIENCE,Returning Students [P]
,,6,2,1,1,300,SCHOOL OF COMPUTING,Returning Students [P]
CM2101,LECTURE SL1,10,3,1,1,1,SCIENCE,Returning Students [P]
CM2142,LECTURE SL1,10,12,97,145,700,SCIENCE,Returning Students [P]
CM3222,LECTURE SL1,180,115,1,1,2000,SCIENCE,Returning Students [P]
CM3231,LECTURE SL1,180,72,1,1,3256,SCIENCE,Returning Students [P]
CM3242,LECTURE SL1,230,183,1,1,2189,SCIENCE,Returning Students [P]
CM3291,LECTURE SL1,90,55,1,1,1200,SCIENCE,Returning Students [P]
CM3292,LECTURE SL1,100,108,1,108,2800,SCIENCE,Returning Students [P]
CM4211,LECTURE SL1,70,43,1,1,1547,SCIENCE,Returning Students [P]
CM4212,LECTURE SL1,70,42,1,1,1500,SCIENCE,Returning Students [P]
CM4237,LECTURE SL1,70,23,1,1,2001,SCIENCE,Returning Students [P]
CM4242,LECTURE SL1,70,51,1,1,2039,SCIENCE,Returning Students [P]
CM4261,LECTURE SL1,70,70,1,1,3939,SCIENCE,Returning Students [P]
CM4269,LECTURE SL1,70,14,1,1,2174,SCIENCE,Returning Students [P]
CM4271,LECTURE SL1,70,39,1,1,2888,SCIENCE,Returning Students [P]
CN1111,LECTURE 1,10,3,100,1,100,ENGINEERING,Returning Students [P]
CN1111E,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
CN2121,LECTURE 1,345,275,1,1,1800,ENGINEERING,Returning Students [P]
CN2121E,LECTURE 1,40,45,1,1,300,ENGINEERING,Returning Students [P]
CN2122,LECTURE 1,345,260,1,1,1189,ENGINEERING,Returning Students [P]
CN2122E,LECTURE 1,40,48,1,1,200,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 1,72,50,1,1,3704,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 2,72,76,1,2,3402,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 3,72,40,1,1,3000,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 4,72,76,1,53,4820,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 1,60,53,1,1,3262,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 2,60,72,5,748,4006,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 3,60,68,1,511,3870,ENGINEERING,Returning Students [P]
CN3121,LECTURE 1,350,224,1,1,400,ENGINEERING,Returning Students [P]
CN3121E,LECTURE 1,58,55,1,1,1201,ENGINEERING,Returning Students [P]
CN3132,LECTURE 1,350,216,1,1,1000,ENGINEERING,Returning Students [P]
CN3132E,LECTURE 1,58,60,1,1,2000,ENGINEERING,Returning Students [P]
CN3135,LECTURE 1,350,234,1,1,500,ENGINEERING,Returning Students [P]
CN3135E,LECTURE 1,58,65,1,1,1500,ENGINEERING,Returning Students [P]
CN3421,LECTURE 1,350,228,1,1,1001,ENGINEERING,Returning Students [P]
CN4118E,LECTURE 1,200,6,1,1,2,ENGINEERING,Returning Students [P]
CN4118R,LECTURE 1,350,232,1,1,1000,ENGINEERING,Returning Students [P]
CN4121,LECTURE 1,350,249,1,1,1000,ENGINEERING,Returning Students [P]
CN4121E,LECTURE 1,200,34,1,1,200,ENGINEERING,Returning Students [P]
CN4201R,LECTURE 1,150,78,1,1,5000,ENGINEERING,Returning Students [P]
CN4205R,LECTURE 1,40,22,1,1,2872,ENGINEERING,Returning Students [P]
CN4216R,LECTURE 1,40,20,1,1,1000,ENGINEERING,Returning Students [P]
CN4217R,LECTURE 1,70,26,1,1,2000,ENGINEERING,Returning Students [P]
CN4229E,LECTURE 1,35,40,1,120,6638,ENGINEERING,Returning Students [P]
CN4238R,LECTURE 1,70,46,1,1,4218,ENGINEERING,Returning Students [P]
CN4240E,LECTURE 1,35,35,1,1,4805,ENGINEERING,Returning Students [P]
CN4240R,LECTURE 1,70,69,1,1,2367,ENGINEERING,Returning Students [P]
CN4241R,LECTURE 1,70,29,1,1,2670,ENGINEERING,Returning Students [P]
CN4246E,LECTURE 1,35,2,1,1,500,ENGINEERING,Returning Students [P]
CN4246R,LECTURE 1,50,10,1,1,1111,ENGINEERING,Returning Students [P]
CN5173,LECTURE 1,40,42,10,30,5000,ENGINEERING,Returning Students [P]
CN5222,LECTURE 1,40,10,1,1,1489,ENGINEERING,Returning Students [P]
CN5251,LECTURE 1,80,40,1,1,2092,ENGINEERING,Returning Students [P]
CP2201,LECTURE 1,27,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,12,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CP3201,LECTURE 1,80,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS1010E,SECTIONAL TEACHING 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,25,8,1,1,2000,ENGINEERING,Returning Students [P]
CS1010E,SECTIONAL TEACHING 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,15,1,280,1,280,ENGINEERING,Returning Students [P]
CS1010E,SECTIONAL TEACHING 3,10,2,2,1,500,ENGINEERING,Returning Students [P]
CS1020,SECTIONAL TEACHING 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,35,16,1,1,102,SCIENCE,Returning Students [P]
CS1020E,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,65,48,1,1,2171,ENGINEERING,Returning Students [P]
,,10,7,1,1,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS1231,SECTIONAL TEACHING 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
,,10,3,100,1,1002,SCHOOL OF COMPUTING,Returning Students [P]
,,3,1,10,1,10,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS1231,SECTIONAL TEACHING 2,15,0,0,0,0,ENGINEERING,Returning Students [P]
,,10,2,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
,,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS2010,LECTURE 1,30,9,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
,,21,2,3,1,200,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS2100,LECTURE 1,40,20,1,1,501,SCHOOL OF COMPUTING,Returning Students [P]
CS2101,SECTIONAL TEACHING 1,16,28,5,603,1806,SCHOOL OF COMPUTING,Returning Students [P]
CS2101,SECTIONAL TEACHING 2,3,4,500,833,1201,SCHOOL OF COMPUTING,Returning Students [P]
CS2101,SECTIONAL TEACHING 3,11,4,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
CS2101,SECTIONAL TEACHING 4,1,4,200,2072,2072,SCHOOL OF COMPUTING,Returning Students [P]
CS2101,SECTIONAL TEACHING 5,16,16,2,1,1001,SCHOOL OF COMPUTING,Returning Students [P]
CS2101,SECTIONAL TEACHING 6,11,7,1,1,300,SCHOOL OF COMPUTING,Returning Students [P]
CS2102,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,3,1,1,1500,SCIENCE,Returning Students [P]
,,30,2,1,1,555,ENGINEERING,Returning Students [P]
,,6,11,1,601,1800,SCHOOL OF COMPUTING,Returning Students [P]
,,40,37,1,1,2012,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS2103,LECTURE 1,40,12,1,1,1001,ENGINEERING,Returning Students [P]
,,40,3,1,1,237,SCHOOL OF COMPUTING,Returning Students [P]
,,5,2,1,1,10,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS2104,LECTURE 1,30,20,1,1,2000,SCHOOL OF COMPUTING,Returning Students [P]
CS2105,LECTURE 1,47,34,1,1,1766,SCHOOL OF COMPUTING,Returning Students [P]
CS2106,LECTURE 1,35,6,1,1,1083,ENGINEERING,Returning Students [P]
,,10,9,1,1,792,SCHOOL OF COMPUTING,Returning Students [P]
CS2220,LECTURE 1,20,2,1,1,101,SCHOOL OF COMPUTING,Returning Students [P]
CS2309,LECTURE 1,30,5,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
CS3103,LECTURE 1,5,0,0,0,0,SCIENCE,Returning Students [P]
,,29,6,20,1,4593,SCHOOL OF COMPUTING,Returning Students [P]
CS3201,LECTURE 1,23,12,1,1,2987,SCHOOL OF COMPUTING,Returning Students [P]
CS3202,LECTURE 1,60,3,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
CS3210,LECTURE 1,13,10,1,1,1101,SCHOOL OF COMPUTING,Returning Students [P]
,,21,7,1,1,600,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS3213,LECTURE 1,3,8,3,1900,2319,SCHOOL OF COMPUTING,Returning Students [P]
CS3230,LECTURE 1,20,0,0,0,0,SCIENCE,Returning Students [P]
,,20,1,555,1,555,ENGINEERING,Returning Students [P]
,,20,4,5,1,500,SCHOOL OF COMPUTING,Returning Students [P]
,,12,5,1,1,1000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS3235,LECTURE 1,10,12,12,401,3378,SCHOOL OF COMPUTING,Returning Students [P]
,,24,18,1,1,2000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS3236,LECTURE 1,50,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS3240,LECTURE 1,5,0,0,0,0,SCIENCE,Returning Students [P]
,,10,25,2,3451,6001,ENGINEERING,Returning Students [P]
,,30,71,1,999,2020,SCHOOL OF COMPUTING,Returning Students [P]
,,10,17,400,1000,4073,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS3241,LECTURE 1,5,0,0,0,0,SCIENCE,Returning Students [P]
,,30,14,1,1,1340,ENGINEERING,Returning Students [P]
,,20,20,1,1,1100,SCHOOL OF COMPUTING,Returning Students [P]
,,24,20,1,1,3000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS3244,LECTURE 1,5,0,0,0,0,SCIENCE,Returning Students [P]
,,33,12,1,1,700,SCHOOL OF COMPUTING,Returning Students [P]
,,13,8,1,1,1810,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS3246,LECTURE 1,40,10,1,1,2648,SCHOOL OF COMPUTING,Returning Students [P]
,,17,7,1,1,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4211,LECTURE 1,10,15,10,600,4000,SCHOOL OF COMPUTING,Returning Students [P]
,,16,16,1,1,2400,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4212,LECTURE 1,33,4,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
CS4213,LECTURE 1,10,12,5,200,3212,SCHOOL OF COMPUTING,Returning Students [P]
,,8,16,1499,3800,5566,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4221,LECTURE 1,15,0,0,0,0,SCIENCE,Returning Students [P]
,,30,9,1,1,1600,SCHOOL OF COMPUTING,Returning Students [P]
,,25,26,150,205,4072,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4223,LECTURE 1,30,1,1337,1,1337,SCHOOL OF COMPUTING,Returning Students [P]
,,7,8,500,1000,2500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4232,LECTURE 1,15,9,2,1,717,SCHOOL OF COMPUTING,Returning Students [P]
CS4238,LECTURE 1,15,2,1000,1,3663,SCHOOL OF COMPUTING,Returning Students [P]
CS4243,LECTURE 1,10,2,500,1,1000,SCIENCE,Returning Students [P]
,,8,15,1,1000,1975,SCHOOL OF COMPUTING,Returning Students [P]
,,10,19,700,2800,4800,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4246,LECTURE 1,40,6,3,1,627,SCHOOL OF COMPUTING,Returning Students [P]
CS4248,LECTURE 1,10,1,1,1,1,SCIENCE,Returning Students [P]
,,25,8,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
,,13,8,1,1,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4249,LECTURE 1,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4271,LECTURE 1,25,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,6,5,1,1,697,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4274,LECTURE 1,25,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,10,12,150,502,1500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS4344,LECTURE 1,30,4,1,1,3,SCHOOL OF COMPUTING,Returning Students [P]
CS4345,LECTURE 1,8,13,10,780,2000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
CS5215,LECTURE 1,10,2,500,1,600,SCHOOL OF COMPUTING,Returning Students [P]
CS5223,LECTURE 1,7,5,2,1,3870,SCHOOL OF COMPUTING,Returning Students [P]
CS5229,LECTURE 1,10,1,100,1,100,SCHOOL OF COMPUTING,Returning Students [P]
CS5234,LECTURE 1,10,5,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
CS5236,LECTURE 1,5,2,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
CS5237,LECTURE 1,4,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
CS5238,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5240,LECTURE 1,10,3,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
CS5248,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5322,LECTURE 1,10,3,100,1,300,SCHOOL OF COMPUTING,Returning Students [P]
CS5330,LECTURE 1,5,2,10,1,251,SCHOOL OF COMPUTING,Returning Students [P]
CS5340,LECTURE 1,2,3,1350,1500,3000,SCHOOL OF COMPUTING,Returning Students [P]
DSC2006,LECTURE F1,35,34,1,1,4500,ENGINEERING,Returning Students [P]
,,25,8,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
,,50,10,1,1,250,SCHOOL OF BUSINESS,Returning Students [P]
,,1,4,202,889,889,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
DSC2006,LECTURE F2,35,31,1,1,1386,ENGINEERING,Returning Students [P]
,,48,17,1,1,503,SCHOOL OF BUSINESS,Returning Students [P]
DSC2008,LECTURE A1,50,63,1,300,2068,SCHOOL OF BUSINESS,Returning Students [P]
DSC3201,SECTIONAL TEACHING A1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,22,27,30,481,1600,SCHOOL OF BUSINESS,Returning Students [P]
DSC3201,SECTIONAL TEACHING A2,7,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,22,17,1,1,1054,SCHOOL OF BUSINESS,Returning Students [P]
DSC3202,SECTIONAL TEACHING B1,8,2,2317,1,3251,SCIENCE,Returning Students [P]
,,21,34,100,600,2203,SCHOOL OF BUSINESS,Returning Students [P]
DSC3203,SECTIONAL TEACHING C1,40,37,1,1,1043,SCHOOL OF BUSINESS,Returning Students [P]
DSC3215,SECTIONAL TEACHING P1,40,29,1,1,2000,SCHOOL OF BUSINESS,Returning Students [P]
DSC3224,SECTIONAL TEACHING X1,40,22,1,1,2000,SCHOOL OF BUSINESS,Returning Students [P]
DSC3226,SECTIONAL TEACHING Z1,40,11,1,1,784,SCHOOL OF BUSINESS,Returning Students [P]
DSC4211G,SECTIONAL TEACHING G1,35,48,304,510,3487,SCHOOL OF BUSINESS,Returning Students [P]
DSC4213,SECTIONAL TEACHING H1,35,38,2,100,3082,SCHOOL OF BUSINESS,Returning Students [P]
DSC5211B,SECTIONAL TEACHING K1,12,8,1,1,1103,SCHOOL OF BUSINESS,Returning Students [P]
EC1101E,LECTURE 1,30,2,100,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
EC1101E,LECTURE 2,30,4,100,1,1586,ARTS & SOCIAL SCIENCES,Returning Students [P]
EC1301,LECTURE 1,85,36,1,1,3281,SCIENCE,Returning Students [P]
,,200,23,1,1,3210,ENGINEERING,Returning Students [P]
,,20,1,711,1,711,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
EC1301,LECTURE 2,55,14,1,1,304,SCIENCE,Returning Students [P]
,,200,26,1,1,2000,ENGINEERING,Returning Students [P]
,,20,3,1,1,6,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
EC2101,LECTURE 1,85,11,1,1,501,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,25,48,1,923,3247,SCIENCE,Returning Students [P]
EC2102,LECTURE 1,151,12,1,1,971,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,25,35,20,373,2000,SCIENCE,Returning Students [P]
EC2104,LECTURE 1,10,7,100,1,799,ARTS & SOCIAL SCIENCES,Returning Students [P]
EC2303,LECTURE 1,24,4,2,1,555,ARTS & SOCIAL SCIENCES,Returning Students [P]
